year,sex,member,covered,age,age_group,race,hisp,educ,citizen,state,weight
2017,Male,FALSE,FALSE,26,25-54,White,Non-Hispanic,Bachelor's degree,US native,NH,3784.9573
2017,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Associate degree,US native,NH,3045.6769
2017,Female,FALSE,FALSE,23,16-24,White,Non-Hispanic,Bachelor's degree,US native,NH,4988.2839
2017,Female,TRUE,TRUE,47,25-54,White,Non-Hispanic,Associate degree,US native,NH,2842.8799
2017,Female,FALSE,FALSE,65,55 and over,White,Non-Hispanic,Associate degree,US native,NH,2592.795
2017,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Bachelor's degree,US native,NH,3390.2811
2017,Female,FALSE,FALSE,73,55 and over,Black,Non-Hispanic,Bachelor's degree,US native,NJ,9501.8894
2017,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Graduate degree,US native,NM,4168.2885
2017,Male,FALSE,FALSE,34,25-54,White,Hispanic,Bachelor's degree,US native,NM,4746.0273
2017,Male,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,US native,NM,3602.8807
2017,Female,FALSE,FALSE,35,25-54,White,Non-Hispanic,Bachelor's degree,US native,NM,2501.5681
2017,Female,TRUE,TRUE,36,25-54,Black,Non-Hispanic,Graduate degree,US native,NY,12678.2255
2017,Female,TRUE,TRUE,47,25-54,Black,Non-Hispanic,Associate degree,"Foreign-born, citizen",NY,17142.0562
2017,Female,FALSE,FALSE,32,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NY,13447.4381
2017,Male,TRUE,TRUE,49,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",NY,20513.0055
2017,Female,FALSE,FALSE,46,25-54,Black,Non-Hispanic,Bachelor's degree,US native,NY,17831.5337
2017,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Associate degree,US native,NY,14646.8123
2017,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Graduate degree,US native,NY,14029.087
2017,Female,TRUE,TRUE,62,55 and over,White,Non-Hispanic,Associate degree,US native,NY,14954.2384
2017,Female,FALSE,FALSE,52,25-54,Black,Non-Hispanic,Graduate degree,"Foreign-born, citizen",NY,15310.9783
2017,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,NY,13871.1841
2017,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,NY,14568.5419
2017,Female,FALSE,FALSE,55,55 and over,Black,Non-Hispanic,Bachelor's degree,US native,NY,17996.5979
2017,Female,TRUE,TRUE,34,25-54,White,Non-Hispanic,Bachelor's degree,US native,NY,13099.6057
2017,Female,TRUE,TRUE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,NY,14646.8123
2017,Female,FALSE,FALSE,66,55 and over,White,Non-Hispanic,Some college,US native,NY,12435.8066
2017,Male,TRUE,TRUE,50,25-54,White,Non-Hispanic,Associate degree,US native,NY,11571.3149
2017,Female,FALSE,FALSE,64,55 and over,White,Non-Hispanic,Associate degree,US native,NY,14566.1535
2017,Male,FALSE,FALSE,39,25-54,White,Non-Hispanic,Graduate degree,US native,NY,13648.5327
2017,Female,FALSE,FALSE,21,16-24,White,Non-Hispanic,Bachelor's degree,US native,NY,16687.3018
2017,Male,FALSE,FALSE,27,25-54,Black,Non-Hispanic,Bachelor's degree,US native,NC,27523.27
2017,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,NC,13809.8355
2017,Female,FALSE,FALSE,57,55 and over,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NC,13055.3183
2017,Female,FALSE,FALSE,26,25-54,Black,Non-Hispanic,Bachelor's degree,US native,NC,21084.4579
2017,Female,FALSE,FALSE,48,25-54,American Indian (Alaskan Native),Non-Hispanic,Completed high school,US native,NC,19715.5233
2017,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Bachelor's degree,US native,NC,11110.1858
2017,Female,FALSE,FALSE,52,25-54,Black,Non-Hispanic,Associate degree,US native,NC,20917.6484
2017,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,NC,13948.5054
2017,Female,FALSE,FALSE,47,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",NC,21809.9457
2017,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Bachelor's degree,US native,NC,13836.5321
2017,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Associate degree,US native,ND,1468.4403
2017,Female,FALSE,FALSE,69,55 and over,White,Non-Hispanic,Associate degree,US native,ND,1272.4376
2017,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,ND,1379.5412
2017,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,ND,1530.5651
2017,Male,TRUE,TRUE,51,25-54,White,Non-Hispanic,Associate degree,US native,OH,12775.4405
2017,Female,FALSE,FALSE,48,25-54,White,Hispanic,Associate degree,US native,OH,18169.1496
2017,Female,FALSE,FALSE,48,25-54,White,Non-Hispanic,Associate degree,US native,OH,13554.4367
2017,Female,FALSE,FALSE,37,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,10942.9655
2017,Female,FALSE,FALSE,51,25-54,White,Non-Hispanic,Associate degree,US native,OH,13708.7339
2017,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Bachelor's degree,US native,OH,15200.5052
2017,Male,FALSE,FALSE,37,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,15304.7101
2017,Male,FALSE,TRUE,33,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,15809.1967
2017,Female,FALSE,FALSE,46,25-54,Other,Non-Hispanic,Associate degree,US native,OH,17473.6359
2017,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Associate degree,US native,OH,12079.6172
2017,Female,FALSE,FALSE,70,55 and over,White,Non-Hispanic,Completed high school,US native,OH,10862.5951
2017,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,11872.772
2017,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Bachelor's degree,US native,OH,12406.1474
2017,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,OH,12841.5026
2017,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,OH,13740.9238
2017,Female,FALSE,FALSE,23,16-24,White,Non-Hispanic,Associate degree,US native,OK,9938.5154
2017,Male,FALSE,FALSE,38,25-54,White,Non-Hispanic,Bachelor's degree,US native,OK,8433.5483
2017,Female,FALSE,FALSE,66,55 and over,American Indian (Alaskan Native),Non-Hispanic,Associate degree,US native,OK,5637.0736
2017,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Bachelor's degree,US native,OK,6226.8429
2017,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Associate degree,US native,OK,7316.1819
2017,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,OR,6959.2661
2017,Female,FALSE,FALSE,40,25-54,Black,Non-Hispanic,Graduate degree,US native,PA,16135.2569
2017,Female,FALSE,FALSE,64,55 and over,White,Non-Hispanic,Some college,US native,PA,15627.1781
2017,Female,FALSE,FALSE,24,16-24,Black,Non-Hispanic,Bachelor's degree,US native,PA,20910.5542
2017,Female,FALSE,FALSE,35,25-54,White,Non-Hispanic,Bachelor's degree,US native,PA,12077.6827
2017,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Graduate degree,US native,PA,18889.5149
2017,Male,FALSE,FALSE,50,25-54,White,Non-Hispanic,Graduate degree,US native,PA,14640.3223
2017,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Graduate degree,US native,PA,11873.0663
2017,Female,TRUE,TRUE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,PA,11722.517
2017,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,PA,11873.0663
2017,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Completed high school,US native,PA,14521.9285
2017,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Completed high school,US native,PA,10607.6135
2017,Female,TRUE,TRUE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,PA,14211.4422
2017,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,PA,14135.4984
2017,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Graduate degree,US native,PA,10828.5593
2017,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Graduate degree,US native,PA,10972.0198
2017,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Graduate degree,US native,RI,2536.2255
2017,Male,FALSE,FALSE,32,25-54,Black,Non-Hispanic,Associate degree,"Foreign-born, citizen",RI,6465.6248
2017,Female,FALSE,FALSE,63,55 and over,White,Non-Hispanic,Graduate degree,US native,SC,10179.0907
2017,Female,FALSE,FALSE,63,55 and over,White,Non-Hispanic,Associate degree,US native,SC,10179.0907
2017,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Bachelor's degree,US native,SC,9339.0639
2017,Female,FALSE,FALSE,37,25-54,White,Non-Hispanic,Bachelor's degree,US native,SC,9388.5585
2017,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,SC,9339.0639
2017,Female,FALSE,FALSE,38,25-54,White,Non-Hispanic,Bachelor's degree,US native,SD,2570.2741
2017,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Graduate degree,US native,SD,2098.5559
2017,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Associate degree,US native,SD,1948.6856
2017,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Associate degree,US native,SD,1866.7479
2017,Female,FALSE,FALSE,39,25-54,White,Non-Hispanic,Associate degree,US native,TN,9298.2325
2017,Female,FALSE,FALSE,50,25-54,Black,Non-Hispanic,Associate degree,US native,TN,11117.703
2017,Female,FALSE,FALSE,52,25-54,White,Non-Hispanic,Bachelor's degree,US native,TN,10175.0858
2017,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Bachelor's degree,US native,TN,11282.329
2017,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,TN,10647.2328
2017,Female,FALSE,FALSE,21,16-24,White,Non-Hispanic,Bachelor's degree,US native,TX,16025.7543
2017,Male,TRUE,TRUE,48,25-54,White,Hispanic,Associate degree,US native,TX,15680.5655
2017,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Bachelor's degree,US native,TX,13512.4275
2017,Female,FALSE,FALSE,49,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,13531.9232
2017,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Graduate degree,US native,TX,14802.1364
2017,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,13643.5077
2017,Female,FALSE,FALSE,32,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",TX,17608.9865
2017,Female,FALSE,FALSE,25,25-54,White,Hispanic,Bachelor's degree,"Foreign-born, non-citizen",TX,14960.7342
2017,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,14550.6443
2017,Female,FALSE,FALSE,42,25-54,White,Hispanic,Bachelor's degree,"Foreign-born, citizen",TX,15210.7727
2017,Female,FALSE,TRUE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,13245.6795
2017,Female,FALSE,FALSE,41,25-54,White,Non-Hispanic,Graduate degree,US native,TX,12733.5194
2017,Female,FALSE,FALSE,37,25-54,White,Hispanic,Associate degree,US native,TX,14510.2764
2017,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,TX,13599.5737
2017,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Associate degree,US native,UT,6306.9521
2017,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Bachelor's degree,US native,UT,5747.1122
2017,Male,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,UT,6303.2577
2017,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,UT,5594.0377
2017,Female,TRUE,TRUE,60,55 and over,White,Non-Hispanic,Associate degree,US native,VT,1358.54
2017,Female,TRUE,TRUE,29,25-54,Black,Hispanic,Associate degree,US native,VT,1956.8476
2017,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,VT,1609.7389
2017,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,VT,1209.6778
2017,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Bachelor's degree,US native,VA,17034.8622
2017,Female,FALSE,FALSE,33,25-54,White,Hispanic,Associate degree,US native,VA,17569.2282
2017,Female,FALSE,FALSE,60,55 and over,Black,Non-Hispanic,Associate degree,US native,VA,17751.8502
2017,Female,FALSE,FALSE,57,55 and over,Black,Non-Hispanic,Bachelor's degree,US native,VA,19124.4393
2017,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Bachelor's degree,US native,VA,13899.6077
2017,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Bachelor's degree,US native,VA,16784.358
2017,Female,FALSE,FALSE,55,55 and over,White,Hispanic,Bachelor's degree,"Foreign-born, citizen",VA,13155.3049
2017,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Bachelor's degree,US native,WA,13407.4131
2017,Female,FALSE,FALSE,51,25-54,Asian,Non-Hispanic,Graduate degree,"Foreign-born, citizen",WA,12413.1935
2017,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Associate degree,US native,WA,9844.6788
2017,Female,TRUE,TRUE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WA,12854.1822
2017,Female,FALSE,FALSE,23,16-24,White,Non-Hispanic,Associate degree,US native,WA,13976.9615
2017,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,WA,11381.5442
2017,Male,FALSE,FALSE,29,25-54,Asian,Non-Hispanic,Bachelor's degree,US native,WA,13821.3605
2017,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,US native,WV,3062.1834
2017,Male,FALSE,FALSE,48,25-54,White,Non-Hispanic,Associate degree,US native,WV,2670.837
2017,Male,TRUE,TRUE,60,55 and over,White,Non-Hispanic,Graduate degree,US native,WV,2534.7178
2017,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Associate degree,US native,WI,13120.8086
2017,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,WI,13648.5459
2017,Female,FALSE,FALSE,37,25-54,White,Non-Hispanic,Associate degree,US native,WI,9311.6013
2017,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Associate degree,US native,WI,13289.3158
2017,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,WI,13648.5459
2017,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Associate degree,US native,WY,1365.781
2017,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,WY,1348.3957
2017,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,WY,1268.8736
2017,Male,FALSE,FALSE,22,16-24,White,Non-Hispanic,Associate degree,US native,WY,1213.5867
2017,Female,FALSE,FALSE,48,25-54,White,Non-Hispanic,Associate degree,US native,AL,6626.7696
2017,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Some college,US native,AL,6417.8002
2017,Male,FALSE,FALSE,46,25-54,White,Non-Hispanic,Bachelor's degree,US native,AL,5724.5404
2017,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Associate degree,US native,AL,8461.0763
2017,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Associate degree,US native,AL,5845.1663
2017,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Some college,US native,AL,8790.2495
2017,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Graduate degree,US native,AL,6146.1211
2017,Female,FALSE,FALSE,47,25-54,White,Non-Hispanic,Bachelor's degree,US native,AK,1583.4916
2017,Male,FALSE,FALSE,51,25-54,White,Non-Hispanic,Bachelor's degree,US native,AK,1870.4672
2017,Female,FALSE,FALSE,62,55 and over,White,Non-Hispanic,Bachelor's degree,US native,AK,1544.0581
2017,Female,FALSE,FALSE,34,25-54,Other,Non-Hispanic,Graduate degree,US native,AK,2276.6608
2017,Female,FALSE,FALSE,30,25-54,White,Hispanic,Bachelor's degree,"Foreign-born, citizen",AZ,15620.1732
2017,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,AZ,14216.8536
2017,Male,FALSE,FALSE,30,25-54,White,Non-Hispanic,Bachelor's degree,US native,AZ,15695.9082
2017,Female,FALSE,FALSE,38,25-54,White,Hispanic,Bachelor's degree,US native,AZ,11743.3342
2017,Female,FALSE,FALSE,47,25-54,Black,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",AZ,13516.1974
2017,Female,FALSE,FALSE,41,25-54,Black,Non-Hispanic,Associate degree,US native,AR,4696.9722
2017,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Associate degree,US native,AR,4739.2289
2017,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,AR,4954.4713
2017,Female,FALSE,FALSE,67,55 and over,White,Non-Hispanic,Bachelor's degree,US native,AR,4623.8062
2017,Female,FALSE,FALSE,47,25-54,White,Non-Hispanic,Bachelor's degree,US native,AR,4670.0108
2017,Male,FALSE,FALSE,44,25-54,White,Non-Hispanic,Associate degree,US native,AR,5215.1551
2017,Female,TRUE,TRUE,59,55 and over,Black,Non-Hispanic,Bachelor's degree,US native,AR,5775.7001
2017,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Bachelor's degree,US native,CA,14016.0112
2017,Female,FALSE,FALSE,41,25-54,Black,Non-Hispanic,Associate degree,US native,CA,20182.7586
2017,Female,TRUE,TRUE,57,55 and over,Asian,Non-Hispanic,Graduate degree,US native,CA,16633.6087
2017,Female,TRUE,TRUE,41,25-54,White,Hispanic,Bachelor's degree,US native,CA,13140.5573
2017,Female,FALSE,FALSE,49,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",CA,11744.446
2017,Female,TRUE,TRUE,58,55 and over,White,Non-Hispanic,Graduate degree,US native,CA,13855.0183
2017,Male,FALSE,FALSE,48,25-54,White,Hispanic,Bachelor's degree,US native,CA,12816.1491
2017,Female,TRUE,TRUE,33,25-54,White,Non-Hispanic,Bachelor's degree,US native,CA,13500.2556
2017,Female,FALSE,FALSE,59,55 and over,Black,Non-Hispanic,Graduate degree,US native,CA,19791.2793
2017,Female,TRUE,TRUE,40,25-54,Asian,Non-Hispanic,Completed high school,"Foreign-born, citizen",CA,13462.6016
2017,Female,FALSE,FALSE,63,55 and over,White,Non-Hispanic,Associate degree,US native,CA,13832.3829
2017,Female,FALSE,FALSE,52,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,13408.8029
2017,Female,FALSE,FALSE,25,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, non-citizen",CA,16119.5079
2017,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Graduate degree,"Foreign-born, non-citizen",CA,14993.6358
2017,Female,FALSE,FALSE,24,16-24,White,Non-Hispanic,Bachelor's degree,US native,CA,14790.8704
2017,Female,TRUE,TRUE,63,55 and over,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",CA,15741.0298
2017,Female,FALSE,FALSE,39,25-54,White,Non-Hispanic,Bachelor's degree,US native,CA,13009.9986
2017,Female,FALSE,FALSE,53,25-54,White,Hispanic,No high school,US native,CA,13427.6619
2017,Male,TRUE,TRUE,38,25-54,White,Non-Hispanic,Associate degree,US native,CA,14299.8941
2017,Female,FALSE,FALSE,26,25-54,White,Non-Hispanic,Associate degree,US native,CA,15253.5157
2017,Male,FALSE,FALSE,37,25-54,White,Non-Hispanic,Bachelor's degree,US native,CA,14334.0875
2017,Female,FALSE,FALSE,49,25-54,Asian,Non-Hispanic,Associate degree,"Foreign-born, citizen",CA,11516.6941
2017,Female,FALSE,TRUE,56,55 and over,White,Non-Hispanic,Bachelor's degree,US native,CA,14340.077
2017,Female,FALSE,FALSE,65,55 and over,White,Non-Hispanic,Bachelor's degree,US native,CA,12844.7463
2017,Female,FALSE,TRUE,30,25-54,White,Non-Hispanic,Bachelor's degree,US native,CO,14634.9374
2017,Female,FALSE,FALSE,53,25-54,White,Non-Hispanic,Bachelor's degree,US native,CO,11377.9807
2017,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Bachelor's degree,US native,CT,10257.3955
2017,Female,FALSE,FALSE,25,25-54,White,Non-Hispanic,Bachelor's degree,US native,CT,17496.4569
2017,Male,FALSE,FALSE,64,55 and over,White,Non-Hispanic,Associate degree,US native,CT,10679.8212
2017,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Bachelor's degree,US native,DE,5259.9312
2017,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Bachelor's degree,US native,DE,4917.7359
2017,Female,TRUE,TRUE,44,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",DC,1357.1134
2017,Male,TRUE,TRUE,44,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",DC,1132.7887
2017,Female,TRUE,TRUE,35,25-54,Black,Non-Hispanic,Bachelor's degree,US native,DC,1888.7538
2017,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Graduate degree,US native,FL,14745.2478
2017,Male,FALSE,FALSE,40,25-54,White,Non-Hispanic,Associate degree,US native,FL,13739.3292
2017,Female,FALSE,FALSE,32,25-54,White,Non-Hispanic,Associate degree,US native,FL,15780.7976
2017,Female,FALSE,FALSE,50,25-54,White,Hispanic,Associate degree,"Foreign-born, citizen",FL,14396.6437
2017,Male,FALSE,FALSE,50,25-54,White,Hispanic,Graduate degree,"Foreign-born, citizen",FL,13055.1353
2017,Male,FALSE,FALSE,28,25-54,White,Hispanic,Bachelor's degree,"Foreign-born, citizen",FL,19086.9779
2017,Male,FALSE,FALSE,39,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",FL,13729.7398
2017,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,FL,15037.6796
2017,Female,FALSE,FALSE,43,25-54,White,Hispanic,Some college,US native,FL,14561.3175
2017,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Associate degree,"Foreign-born, non-citizen",FL,14739.1147
2017,Male,FALSE,FALSE,29,25-54,White,Hispanic,Graduate degree,"Foreign-born, non-citizen",FL,19152.1371
2017,Female,FALSE,FALSE,58,55 and over,White,Non-Hispanic,Associate degree,US native,FL,15390.587
2017,Female,FALSE,TRUE,53,25-54,Black,Non-Hispanic,Associate degree,US native,GA,13161.6343
2017,Female,FALSE,FALSE,50,25-54,Black,Non-Hispanic,Bachelor's degree,US native,GA,13869.6349
2017,Female,FALSE,FALSE,49,25-54,Asian,Non-Hispanic,Graduate degree,"Foreign-born, citizen",GA,12327.7575
2017,Female,FALSE,FALSE,29,25-54,White,Non-Hispanic,Bachelor's degree,US native,GA,15742.4025
2017,Female,FALSE,FALSE,48,25-54,Black,Non-Hispanic,Associate degree,US native,GA,12743.0999
2017,Female,FALSE,FALSE,60,55 and over,White,Non-Hispanic,Bachelor's degree,US native,GA,13699.9612
2017,Female,FALSE,FALSE,35,25-54,White,Non-Hispanic,Bachelor's degree,US native,GA,14504.1627
2017,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Graduate degree,US native,GA,14073.1695
2017,Male,TRUE,TRUE,64,55 and over,Other,Non-Hispanic,Bachelor's degree,US native,HI,2284.766
2017,Female,TRUE,TRUE,39,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",HI,2509.7276
2017,Female,TRUE,TRUE,44,25-54,Asian,Non-Hispanic,Bachelor's degree,US native,HI,2548.3242
2017,Female,FALSE,FALSE,67,55 and over,American Indian (Alaskan Native),Hispanic,Bachelor's degree,US native,HI,4579.1878
2017,Female,FALSE,FALSE,42,25-54,White,Non-Hispanic,Bachelor's degree,US native,ID,3401.8391
2017,Female,FALSE,FALSE,47,25-54,White,Non-Hispanic,Bachelor's degree,US native,ID,3209.406
2017,Female,FALSE,FALSE,61,55 and over,White,Non-Hispanic,Associate degree,US native,ID,3257.536
2017,Female,FALSE,FALSE,27,25-54,White,Non-Hispanic,Associate degree,US native,ID,3651.1275
2017,Female,FALSE,FALSE,59,55 and over,White,Non-Hispanic,Bachelor's degree,US native,ID,3356.4304
2017,Female,FALSE,FALSE,31,25-54,White,Non-Hispanic,Associate degree,US native,ID,3288.9214
2017,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Bachelor's degree,US native,ID,3401.8391
2017,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Associate degree,US native,ID,3388.0046
2017,Female,FALSE,FALSE,47,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",IL,12418.5041
2017,Male,FALSE,FALSE,33,25-54,White,Hispanic,Bachelor's degree,US native,IL,15627.1251
2017,Male,FALSE,FALSE,49,25-54,White,Non-Hispanic,Bachelor's degree,US native,IL,13988.925
2017,Female,FALSE,FALSE,53,25-54,Asian,Non-Hispanic,Associate degree,"Foreign-born, citizen",IL,13415.6957
2017,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Bachelor's degree,US native,IL,12095.6934
2017,Female,FALSE,FALSE,54,25-54,White,Non-Hispanic,Graduate degree,US native,IL,12095.6934
2017,Female,FALSE,FALSE,40,25-54,Asian,Non-Hispanic,Bachelor's degree,"Foreign-born, citizen",IL,12343.1151
2017,Female,FALSE,FALSE,44,25-54,White,Non-Hispanic,Bachelor's degree,US native,IL,13353.1639
2017,Female,FALSE,FALSE,40,25-54,White,Non-Hispanic,Bachelor's degree,US native,IL,13353.1639
2017,Male,TRUE,TRUE,67,55 and over,White,Non-Hispanic,Associate degree,US native,IL,14145.8416
2017,Female,FALSE,FALSE,57,55 and over,White,Non-Hispanic,Bachelor's degree,US native,IL,13028.5736
2017,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Bachelor's degree,US native,IL,12997.4944
2017,Female,TRUE,TRUE,36,25-54,Black,Non-Hispanic,Bachelor's degree,US native,IL,9795.2721
2017,Female,FALSE,FALSE,44,25-54,Black,Non-Hispanic,Bachelor's degree,US native,IN,11335.7096
2017,Female,FALSE,FALSE,28,25-54,White,Non-Hispanic,Bachelor's degree,US native,IN,12541.3526
2017,Female,FALSE,FALSE,43,25-54,White,Non-Hispanic,Bachelor's degree,US native,IN,11436.7165
2017,Female,FALSE,FALSE,56,55 and over,White,Non-Hispanic,Associate degree,US native,IN,12150.2842
2017,Female,FALSE,FALSE,36,25-54,White,Non-Hispanic,Bachelor's degree,US native,IN,10496.8002
2017,Female,FALSE,FALSE,45,25-54,White,Non-Hispanic,Associate degree,US native,IN,12084.1216
2017,Female,FALSE,FALSE,38,25-54,White,Non-Hispanic,Associate degree,US native,IN,11116.77
2017,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Associate degree,US native,IN,12274.1723
2017,Female,FALSE,FALSE,55,55 and over,White,Non-Hispanic,Associate degree,US native,IA,9098.2197
2017,Female,FALSE,FALSE,30,25-54,White,Non-Hispanic,Bachelor's degree,US native,IA,7605.5537
2017,Female,FALSE,FALSE,50,25-54,White,Non-Hispanic,Bachelor's degree,US native,KS,6346.9902
